Name1,Name2,BlockId,Col,Row,Drug1,Drug2,sd,Replicate,Value,Fa,Fu,FaFu,Name,Drug,DrugNum,min1,max1,min2,max2,Experiment
Topotecan hydrochloride_1,UNC-1999_2,116,10,10,0.003906,0.625,NA,1,0.9999,9.9999999999989e-05,0.9999,0.000100010001000089,UNC-1999_2,0,2,0.007812,0.125,1.25,20,MOM14_ASSAY_ID_8872
Topotecan hydrochloride_1,UNC-1999_2,116,5,10,0.003906,1.25,NA,1,0.853831423863349,0.146168576136651,0.853831423863349,0.171191375781508,UNC-1999_2,1.25,2,0.007812,0.125,1.25,20,MOM14_ASSAY_ID_8872
Topotecan hydrochloride_1,UNC-1999_2,116,4,10,0.003906,2.5,NA,1,0.835022193095808,0.164977806904192,0.835022193095808,0.197572960656942,UNC-1999_2,2.5,2,0.007812,0.125,1.25,20,MOM14_ASSAY_ID_8872
Topotecan hydrochloride_1,UNC-1999_2,116,3,10,0.003906,5,NA,1,0.840609389044843,0.159390610955157,0.840609389044843,0.189613169960269,UNC-1999_2,5,2,0.007812,0.125,1.25,20,MOM14_ASSAY_ID_8872
Topotecan hydrochloride_1,UNC-1999_2,116,2,10,0.003906,10,NA,1,0.665008826274369,0.334991173725631,0.665008826274369,0.503739439974621,UNC-1999_2,10,2,0.007812,0.125,1.25,20,MOM14_ASSAY_ID_8872
Topotecan hydrochloride_1,UNC-1999_2,116,1,10,0.003906,20,NA,1,0.170246100185955,0.829753899814045,0.170246100185955,4.87384967354748,UNC-1999_2,20,2,0.007812,0.125,1.25,20,MOM14_ASSAY_ID_8872
Topotecan hydrochloride_1,Tazemetostat_2,117,10,10,0.003906,0.625,NA,1,0.9999,9.9999999999989e-05,0.9999,0.000100010001000089,Tazemetostat_2,0,2,0.007812,0.0625,1.25,20,MOM14_ASSAY_ID_8872
Topotecan hydrochloride_1,Tazemetostat_2,117,5,10,0.003906,1.25,NA,1,0.819945613259241,0.180054386740759,0.819945613259241,0.219593084991396,Tazemetostat_2,1.25,2,0.007812,0.0625,1.25,20,MOM14_ASSAY_ID_8872
Topotecan hydrochloride_1,Tazemetostat_2,117,4,10,0.003906,2.5,NA,1,0.740975027938806,0.259024972061194,0.740975027938806,0.349573146590017,Tazemetostat_2,2.5,2,0.007812,0.0625,1.25,20,MOM14_ASSAY_ID_8872
Topotecan hydrochloride_1,Tazemetostat_2,117,3,10,0.003906,5,NA,1,0.738505574731371,0.261494425268629,0.738505574731371,0.354085919207511,Tazemetostat_2,5,2,0.007812,0.0625,1.25,20,MOM14_ASSAY_ID_8872
Topotecan hydrochloride_1,Tazemetostat_2,117,2,10,0.003906,10,NA,1,0.743557599211394,0.256442400788606,0.743557599211394,0.344885723796764,Tazemetostat_2,10,2,0.007812,0.0625,1.25,20,MOM14_ASSAY_ID_8872
Topotecan hydrochloride_1,Tazemetostat_2,117,1,10,0.003906,20,NA,1,0.698209151853929,0.301790848146071,0.698209151853929,0.432235594942771,Tazemetostat_2,20,2,0.007812,0.0625,1.25,20,MOM14_ASSAY_ID_8872
Topotecan hydrochloride_1,Tazemetostat_2,117,10,10,0.003906,0.625,NA,1,0.9999,9.9999999999989e-05,0.9999,0.000100010001000089,Topotecan hydrochloride_1,0,1,0.007812,0.0625,1.25,20,MOM14_ASSAY_ID_8872
Topotecan hydrochloride_1,Tazemetostat_2,117,10,9,0.007812,0.625,NA,1,0.811786784786418,0.188213215213582,0.811786784786418,0.231850553299043,Topotecan hydrochloride_1,0.007812,1,0.007812,0.0625,1.25,20,MOM14_ASSAY_ID_8872
Topotecan hydrochloride_1,Tazemetostat_2,117,10,8,0.015625,0.625,NA,1,0.593392676401231,0.406607323598769,0.593392676401231,0.68522470830738,Topotecan hydrochloride_1,0.015625,1,0.007812,0.0625,1.25,20,MOM14_ASSAY_ID_8872
Topotecan hydrochloride_1,Tazemetostat_2,117,10,7,0.03125,0.625,NA,1,0.387791864129865,0.612208135870135,0.387791864129865,1.57870288806554,Topotecan hydrochloride_1,0.03125,1,0.007812,0.0625,1.25,20,MOM14_ASSAY_ID_8872
Topotecan hydrochloride_1,Tazemetostat_2,117,10,6,0.0625,0.625,NA,1,0.0506940360073055,0.949305963992695,0.0506940360073055,18.7261863280306,Topotecan hydrochloride_1,0.0625,1,0.007812,0.0625,1.25,20,MOM14_ASSAY_ID_8872
Topotecan hydrochloride_1,PTC-691_2,118,10,10,0.003906,0.03125,NA,1,0.9999,9.9999999999989e-05,0.9999,0.000100010001000089,PTC-691_2,0,2,0.007812,0.0625,0.0625,1,MOM14_ASSAY_ID_8872
Topotecan hydrochloride_1,PTC-691_2,118,6,10,0.003906,0.0625,NA,1,0.99,0.01,0.99,0.0101010101010101,PTC-691_2,0.0625,2,0.007812,0.0625,0.0625,1,MOM14_ASSAY_ID_8872
Topotecan hydrochloride_1,PTC-691_2,118,5,10,0.003906,0.125,NA,1,0.99,0.01,0.99,0.0101010101010101,PTC-691_2,0.125,2,0.007812,0.0625,0.0625,1,MOM14_ASSAY_ID_8872
Topotecan hydrochloride_1,PTC-691_2,118,4,10,0.003906,0.25,NA,1,0.453673759637716,0.546326240362284,0.453673759637716,1.20422710980365,PTC-691_2,0.25,2,0.007812,0.0625,0.0625,1,MOM14_ASSAY_ID_8872
Topotecan hydrochloride_1,PTC-691_2,118,3,10,0.003906,0.5,NA,1,0.180815851348324,0.819184148651676,0.180815851348324,4.53048857466372,PTC-691_2,0.5,2,0.007812,0.0625,0.0625,1,MOM14_ASSAY_ID_8872
Topotecan hydrochloride_1,PTC-691_2,118,2,10,0.003906,1,NA,1,0.1517739679021,0.8482260320979,0.1517739679021,5.58874518352871,PTC-691_2,1,2,0.007812,0.0625,0.0625,1,MOM14_ASSAY_ID_8872
Topotecan hydrochloride_1,PTC-691_2,118,10,10,0.003906,0.03125,NA,1,0.9999,9.9999999999989e-05,0.9999,0.000100010001000089,Topotecan hydrochloride_1,0,1,0.007812,0.0625,0.0625,1,MOM14_ASSAY_ID_8872
Topotecan hydrochloride_1,PTC-691_2,118,10,9,0.007812,0.03125,NA,1,0.798330479421599,0.201669520578401,0.798330479421599,0.252614081231765,Topotecan hydrochloride_1,0.007812,1,0.007812,0.0625,0.0625,1,MOM14_ASSAY_ID_8872
Topotecan hydrochloride_1,PTC-691_2,118,10,8,0.015625,0.03125,NA,1,0.55010538643021,0.44989461356979,0.55010538643021,0.817833500030393,Topotecan hydrochloride_1,0.015625,1,0.007812,0.0625,0.0625,1,MOM14_ASSAY_ID_8872
Topotecan hydrochloride_1,PTC-691_2,118,10,7,0.03125,0.03125,NA,1,0.41229489798866,0.58770510201134,0.41229489798866,1.42544839841192,Topotecan hydrochloride_1,0.03125,1,0.007812,0.0625,0.0625,1,MOM14_ASSAY_ID_8872
Topotecan hydrochloride_1,PTC-691_2,118,10,6,0.0625,0.03125,NA,1,0.0586503094643694,0.941349690535631,0.0586503094643694,16.0502084154817,Topotecan hydrochloride_1,0.0625,1,0.007812,0.0625,0.0625,1,MOM14_ASSAY_ID_8872
Topotecan hydrochloride_1,Gemcitabine_2,119,10,10,0.003906,0.001953,NA,1,0.9999,9.9999999999989e-05,0.9999,0.000100010001000089,Gemcitabine_2,0,2,0.007812,0.125,0.003906,0.03125,MOM14_ASSAY_ID_8872
Topotecan hydrochloride_1,Gemcitabine_2,119,9,10,0.003906,0.003906,NA,1,0.822126888155646,0.177873111844354,0.822126888155646,0.216357248992784,Gemcitabine_2,0.003906,2,0.007812,0.125,0.003906,0.03125,MOM14_ASSAY_ID_8872
Topotecan hydrochloride_1,Gemcitabine_2,119,8,10,0.003906,0.007812,NA,1,0.523075502175175,0.476924497824825,0.523075502175175,0.911769899071101,Gemcitabine_2,0.007812,2,0.007812,0.125,0.003906,0.03125,MOM14_ASSAY_ID_8872
Topotecan hydrochloride_1,Gemcitabine_2,119,7,10,0.003906,0.015625,NA,1,0.215108291567606,0.784891708432395,0.215108291567606,3.64882126445467,Gemcitabine_2,0.015625,2,0.007812,0.125,0.003906,0.03125,MOM14_ASSAY_ID_8872
Topotecan hydrochloride_1,Gemcitabine_2,119,6,10,0.003906,0.03125,NA,1,0.137433778367681,0.862566221632319,0.137433778367681,6.27623159224125,Gemcitabine_2,0.03125,2,0.007812,0.125,0.003906,0.03125,MOM14_ASSAY_ID_8872
Topotecan hydrochloride_1,Gemcitabine_2,119,10,10,0.003906,0.001953,NA,1,0.9999,9.9999999999989e-05,0.9999,0.000100010001000089,Topotecan hydrochloride_1,0,1,0.007812,0.125,0.003906,0.03125,MOM14_ASSAY_ID_8872
Topotecan hydrochloride_1,Gemcitabine_2,119,10,9,0.007812,0.001953,NA,1,0.786006396997699,0.213993603002301,0.786006396997699,0.272254276580559,Topotecan hydrochloride_1,0.007812,1,0.007812,0.125,0.003906,0.03125,MOM14_ASSAY_ID_8872
Topotecan hydrochloride_1,Gemcitabine_2,119,10,8,0.015625,0.001953,NA,1,0.594127158845371,0.405872841154629,0.594127158845371,0.683141369843123,Topotecan hydrochloride_1,0.015625,1,0.007812,0.125,0.003906,0.03125,MOM14_ASSAY_ID_8872
Topotecan hydrochloride_1,Gemcitabine_2,119,10,7,0.03125,0.001953,NA,1,0.450288110037524,0.549711889962476,0.450288110037524,1.22080036693988,Topotecan hydrochloride_1,0.03125,1,0.007812,0.125,0.003906,0.03125,MOM14_ASSAY_ID_8872
Topotecan hydrochloride_1,Gemcitabine_2,119,10,6,0.0625,0.001953,NA,1,0.0920836090344138,0.907916390965586,0.0920836090344138,9.85969599243528,Topotecan hydrochloride_1,0.0625,1,0.007812,0.125,0.003906,0.03125,MOM14_ASSAY_ID_8872
Topotecan hydrochloride_1,Gemcitabine_2,119,10,5,0.125,0.001953,NA,1,0.0379521271182913,0.962047872881709,0.0379521271182913,25.3489842580666,Topotecan hydrochloride_1,0.125,1,0.007812,0.125,0.003906,0.03125,MOM14_ASSAY_ID_8872
Topotecan hydrochloride_1,CPI-360_2,121,10,10,0.003906,0.625,NA,1,0.9999,9.9999999999989e-05,0.9999,0.000100010001000089,CPI-360_2,0,2,0.007812,0.125,1.25,20,MOM14_ASSAY_ID_8872
Topotecan hydrochloride_1,CPI-360_2,121,5,10,0.003906,1.25,NA,1,0.99,0.01,0.99,0.0101010101010101,CPI-360_2,1.25,2,0.007812,0.125,1.25,20,MOM14_ASSAY_ID_8872
Topotecan hydrochloride_1,CPI-360_2,121,4,10,0.003906,2.5,NA,1,0.99,0.01,0.99,0.0101010101010101,CPI-360_2,2.5,2,0.007812,0.125,1.25,20,MOM14_ASSAY_ID_8872
Topotecan hydrochloride_1,CPI-360_2,121,3,10,0.003906,5,NA,1,0.969280297049533,0.0307197029504669,0.969280297049533,0.0316933120831786,CPI-360_2,5,2,0.007812,0.125,1.25,20,MOM14_ASSAY_ID_8872
Topotecan hydrochloride_1,CPI-360_2,121,2,10,0.003906,10,NA,1,0.99,0.01,0.99,0.0101010101010101,CPI-360_2,10,2,0.007812,0.125,1.25,20,MOM14_ASSAY_ID_8872
Topotecan hydrochloride_1,CPI-360_2,121,1,10,0.003906,20,NA,1,0.931966634763612,0.0680333652363885,0.931966634763612,0.0729997863642884,CPI-360_2,20,2,0.007812,0.125,1.25,20,MOM14_ASSAY_ID_8872
Topotecan hydrochloride_1,CPI-360_2,121,10,10,0.003906,0.625,NA,1,0.9999,9.9999999999989e-05,0.9999,0.000100010001000089,Topotecan hydrochloride_1,0,1,0.007812,0.125,1.25,20,MOM14_ASSAY_ID_8872
Topotecan hydrochloride_1,CPI-360_2,121,10,9,0.007812,0.625,NA,1,0.99,0.01,0.99,0.0101010101010101,Topotecan hydrochloride_1,0.007812,1,0.007812,0.125,1.25,20,MOM14_ASSAY_ID_8872
Topotecan hydrochloride_1,CPI-360_2,121,10,8,0.015625,0.625,NA,1,0.99,0.01,0.99,0.0101010101010101,Topotecan hydrochloride_1,0.015625,1,0.007812,0.125,1.25,20,MOM14_ASSAY_ID_8872
Topotecan hydrochloride_1,CPI-360_2,121,10,7,0.03125,0.625,NA,1,0.595731063812792,0.404268936187208,0.595731063812792,0.678609796843244,Topotecan hydrochloride_1,0.03125,1,0.007812,0.125,1.25,20,MOM14_ASSAY_ID_8872
Topotecan hydrochloride_1,CPI-360_2,121,10,6,0.0625,0.625,NA,1,0.0942902449800601,0.90570975501994,0.0942902449800601,9.60555097944091,Topotecan hydrochloride_1,0.0625,1,0.007812,0.125,1.25,20,MOM14_ASSAY_ID_8872
Topotecan hydrochloride_1,CPI-360_2,121,10,5,0.125,0.625,NA,1,0.0337099805845867,0.966290019415413,0.0337099805845867,28.6648049823331,Topotecan hydrochloride_1,0.125,1,0.007812,0.125,1.25,20,MOM14_ASSAY_ID_8872
Topotecan hydrochloride_1,SGC-0946_2,122,10,10,0.003906,0.625,NA,1,0.9999,9.9999999999989e-05,0.9999,0.000100010001000089,SGC-0946_2,0,2,0.007812,0.125,1.25,20,MOM14_ASSAY_ID_8872
Topotecan hydrochloride_1,SGC-0946_2,122,5,10,0.003906,1.25,NA,1,0.99,0.01,0.99,0.0101010101010101,SGC-0946_2,1.25,2,0.007812,0.125,1.25,20,MOM14_ASSAY_ID_8872
Topotecan hydrochloride_1,SGC-0946_2,122,4,10,0.003906,2.5,NA,1,0.991366182173021,0.00863381782697947,0.991366182173021,0.00870900983131643,SGC-0946_2,2.5,2,0.007812,0.125,1.25,20,MOM14_ASSAY_ID_8872
Topotecan hydrochloride_1,SGC-0946_2,122,3,10,0.003906,5,NA,1,0.955517642851344,0.0444823571486562,0.955517642851344,0.0465531510395948,SGC-0946_2,5,2,0.007812,0.125,1.25,20,MOM14_ASSAY_ID_8872
Topotecan hydrochloride_1,SGC-0946_2,122,2,10,0.003906,10,NA,1,0.899207509368606,0.100792490631394,0.899207509368606,0.112090356876765,SGC-0946_2,10,2,0.007812,0.125,1.25,20,MOM14_ASSAY_ID_8872
Topotecan hydrochloride_1,SGC-0946_2,122,1,10,0.003906,20,NA,1,0.866407345185586,0.133592654814414,0.866407345185586,0.154191507674486,SGC-0946_2,20,2,0.007812,0.125,1.25,20,MOM14_ASSAY_ID_8872
Topotecan hydrochloride_1,SGC-0946_2,122,10,10,0.003906,0.625,NA,1,0.9999,9.9999999999989e-05,0.9999,0.000100010001000089,Topotecan hydrochloride_1,0,1,0.007812,0.125,1.25,20,MOM14_ASSAY_ID_8872
Topotecan hydrochloride_1,SGC-0946_2,122,10,9,0.007812,0.625,NA,1,0.99,0.01,0.99,0.0101010101010101,Topotecan hydrochloride_1,0.007812,1,0.007812,0.125,1.25,20,MOM14_ASSAY_ID_8872
Topotecan hydrochloride_1,SGC-0946_2,122,10,8,0.015625,0.625,NA,1,0.959239827247122,0.0407601727528776,0.959239827247122,0.0424921605578589,Topotecan hydrochloride_1,0.015625,1,0.007812,0.125,1.25,20,MOM14_ASSAY_ID_8872
Topotecan hydrochloride_1,SGC-0946_2,122,10,7,0.03125,0.625,NA,1,0.606119682620442,0.393880317379558,0.606119682620442,0.649839179742013,Topotecan hydrochloride_1,0.03125,1,0.007812,0.125,1.25,20,MOM14_ASSAY_ID_8872
Topotecan hydrochloride_1,SGC-0946_2,122,10,6,0.0625,0.625,NA,1,0.0998994815537552,0.900100518446245,0.0998994815537552,9.01006195874908,Topotecan hydrochloride_1,0.0625,1,0.007812,0.125,1.25,20,MOM14_ASSAY_ID_8872
Topotecan hydrochloride_1,SGC-0946_2,122,10,5,0.125,0.625,NA,1,0.0353561260468175,0.964643873953183,0.0353561260468175,27.2836416714838,Topotecan hydrochloride_1,0.125,1,0.007812,0.125,1.25,20,MOM14_ASSAY_ID_8872
Topotecan hydrochloride_1,EPZ-5676_2,123,10,10,0.003906,0.0390625,NA,1,0.9999,9.9999999999989e-05,0.9999,0.000100010001000089,EPZ-5676_2,0,2,0.007812,0.125,0.078125,0.625,MOM14_ASSAY_ID_8872
Topotecan hydrochloride_1,EPZ-5676_2,123,9,10,0.003906,0.078125,NA,1,0.843814830728636,0.156185169271364,0.843814830728636,0.185094126796157,EPZ-5676_2,0.078125,2,0.007812,0.125,0.078125,0.625,MOM14_ASSAY_ID_8872
Topotecan hydrochloride_1,EPZ-5676_2,123,8,10,0.003906,0.15625,NA,1,0.96281643124018,0.0371835687598197,0.96281643124018,0.0386195826674088,EPZ-5676_2,0.15625,2,0.007812,0.125,0.078125,0.625,MOM14_ASSAY_ID_8872
Topotecan hydrochloride_1,EPZ-5676_2,123,7,10,0.003906,0.3125,NA,1,0.99,0.01,0.99,0.0101010101010101,EPZ-5676_2,0.3125,2,0.007812,0.125,0.078125,0.625,MOM14_ASSAY_ID_8872
Topotecan hydrochloride_1,EPZ-5676_2,123,6,10,0.003906,0.625,NA,1,0.980681580832333,0.0193184191676666,0.980681580832333,0.0196989721692035,EPZ-5676_2,0.625,2,0.007812,0.125,0.078125,0.625,MOM14_ASSAY_ID_8872
Topotecan hydrochloride_1,EPZ-5676_2,123,10,10,0.003906,0.0390625,NA,1,0.9999,9.9999999999989e-05,0.9999,0.000100010001000089,Topotecan hydrochloride_1,0,1,0.007812,0.125,0.078125,0.625,MOM14_ASSAY_ID_8872
Topotecan hydrochloride_1,EPZ-5676_2,123,10,9,0.007812,0.0390625,NA,1,0.929497845197136,0.0705021548028641,0.929497845197136,0.0758497237698399,Topotecan hydrochloride_1,0.007812,1,0.007812,0.125,0.078125,0.625,MOM14_ASSAY_ID_8872
Topotecan hydrochloride_1,EPZ-5676_2,123,10,8,0.015625,0.0390625,NA,1,0.954618985040805,0.0453810149591954,0.954618985040805,0.0475383536995712,Topotecan hydrochloride_1,0.015625,1,0.007812,0.125,0.078125,0.625,MOM14_ASSAY_ID_8872
Topotecan hydrochloride_1,EPZ-5676_2,123,10,7,0.03125,0.0390625,NA,1,0.490652351660173,0.509347648339827,0.490652351660173,1.03810293911034,Topotecan hydrochloride_1,0.03125,1,0.007812,0.125,0.078125,0.625,MOM14_ASSAY_ID_8872
Topotecan hydrochloride_1,EPZ-5676_2,123,10,6,0.0625,0.0390625,NA,1,0.0932245628693729,0.906775437130627,0.0932245628693729,9.72678668819513,Topotecan hydrochloride_1,0.0625,1,0.007812,0.125,0.078125,0.625,MOM14_ASSAY_ID_8872
Topotecan hydrochloride_1,EPZ-5676_2,123,10,5,0.125,0.0390625,NA,1,0.0288207863157053,0.971179213684295,0.0288207863157053,33.6971796343762,Topotecan hydrochloride_1,0.125,1,0.007812,0.125,0.078125,0.625,MOM14_ASSAY_ID_8872
Topotecan hydrochloride_1,JQ1_2,124,10,10,0.003906,0.03125,NA,1,0.9999,9.9999999999989e-05,0.9999,0.000100010001000089,JQ1_2,0,2,0.007812,0.125,0.0625,1,MOM14_ASSAY_ID_8872
Topotecan hydrochloride_1,JQ1_2,124,6,10,0.003906,0.0625,NA,1,0.992767784928995,0.00723221507100458,0.992767784928995,0.00728490104211212,JQ1_2,0.0625,2,0.007812,0.125,0.0625,1,MOM14_ASSAY_ID_8872
Topotecan hydrochloride_1,JQ1_2,124,5,10,0.003906,0.125,NA,1,0.897359850962963,0.102640149037037,0.897359850962963,0.114380144071404,JQ1_2,0.125,2,0.007812,0.125,0.0625,1,MOM14_ASSAY_ID_8872
Topotecan hydrochloride_1,JQ1_2,124,4,10,0.003906,0.25,NA,1,0.530121426007274,0.469878573992726,0.530121426007274,0.886360276987329,JQ1_2,0.25,2,0.007812,0.125,0.0625,1,MOM14_ASSAY_ID_8872
Topotecan hydrochloride_1,JQ1_2,124,3,10,0.003906,0.5,NA,1,0.255280667973567,0.744719332026433,0.255280667973567,2.91725706430518,JQ1_2,0.5,2,0.007812,0.125,0.0625,1,MOM14_ASSAY_ID_8872
Topotecan hydrochloride_1,JQ1_2,124,2,10,0.003906,1,NA,1,0.101599305035805,0.898400694964195,0.101599305035805,8.84258701029091,JQ1_2,1,2,0.007812,0.125,0.0625,1,MOM14_ASSAY_ID_8872
Topotecan hydrochloride_1,JQ1_2,124,10,10,0.003906,0.03125,NA,1,0.9999,9.9999999999989e-05,0.9999,0.000100010001000089,Topotecan hydrochloride_1,0,1,0.007812,0.125,0.0625,1,MOM14_ASSAY_ID_8872
Topotecan hydrochloride_1,JQ1_2,124,10,9,0.007812,0.03125,NA,1,0.99,0.01,0.99,0.0101010101010101,Topotecan hydrochloride_1,0.007812,1,0.007812,0.125,0.0625,1,MOM14_ASSAY_ID_8872
Topotecan hydrochloride_1,JQ1_2,124,10,8,0.015625,0.03125,NA,1,0.99,0.01,0.99,0.0101010101010101,Topotecan hydrochloride_1,0.015625,1,0.007812,0.125,0.0625,1,MOM14_ASSAY_ID_8872
Topotecan hydrochloride_1,JQ1_2,124,10,7,0.03125,0.03125,NA,1,0.732966504641763,0.267033495358237,0.732966504641763,0.364318824485369,Topotecan hydrochloride_1,0.03125,1,0.007812,0.125,0.0625,1,MOM14_ASSAY_ID_8872
Topotecan hydrochloride_1,JQ1_2,124,10,6,0.0625,0.03125,NA,1,0.239471663349587,0.760528336650413,0.239471663349587,3.17585941489943,Topotecan hydrochloride_1,0.0625,1,0.007812,0.125,0.0625,1,MOM14_ASSAY_ID_8872
Topotecan hydrochloride_1,JQ1_2,124,10,5,0.125,0.03125,NA,1,0.167793768277448,0.832206231722552,0.167793768277448,4.95969689617133,Topotecan hydrochloride_1,0.125,1,0.007812,0.125,0.0625,1,MOM14_ASSAY_ID_8872
Doxorubicin_1,Methotrexate_2,125,10,10,0.019531,0.0390625,NA,1,0.9999,9.9999999999989e-05,0.9999,0.000100010001000089,Doxorubicin_1,0,1,0.039062,0.3125,0.078125,0.625,MOM14_ASSAY_ID_8872
Doxorubicin_1,Methotrexate_2,125,10,9,0.039062,0.0390625,NA,1,0.703471700881922,0.296528299118078,0.703471700881922,0.421521290403478,Doxorubicin_1,0.039062,1,0.039062,0.3125,0.078125,0.625,MOM14_ASSAY_ID_8872
Doxorubicin_1,Methotrexate_2,125,10,8,0.078125,0.0390625,NA,1,0.521978765104808,0.478021234895192,0.521978765104808,0.915786746227521,Doxorubicin_1,0.078125,1,0.039062,0.3125,0.078125,0.625,MOM14_ASSAY_ID_8872
Doxorubicin_1,Methotrexate_2,125,10,7,0.15625,0.0390625,NA,1,0.2020440176821,0.7979559823179,0.2020440176821,3.94941652552871,Doxorubicin_1,0.15625,1,0.039062,0.3125,0.078125,0.625,MOM14_ASSAY_ID_8872
Doxorubicin_1,Methotrexate_2,125,10,6,0.3125,0.0390625,NA,1,0.0352034943621469,0.964796505637853,0.0352034943621469,27.4062709716472,Doxorubicin_1,0.3125,1,0.039062,0.3125,0.078125,0.625,MOM14_ASSAY_ID_8872
Doxorubicin_1,Methotrexate_2,125,10,10,0.019531,0.0390625,NA,1,0.9999,9.9999999999989e-05,0.9999,0.000100010001000089,Methotrexate_2,0,2,0.039062,0.3125,0.078125,0.625,MOM14_ASSAY_ID_8872
Doxorubicin_1,Methotrexate_2,125,9,10,0.019531,0.078125,NA,1,0.390626119933994,0.609373880066006,0.390626119933994,1.55999266042162,Methotrexate_2,0.078125,2,0.039062,0.3125,0.078125,0.625,MOM14_ASSAY_ID_8872
Doxorubicin_1,Methotrexate_2,125,8,10,0.019531,0.15625,NA,1,0.297587753270704,0.702412246729296,0.297587753270704,2.36035333782818,Methotrexate_2,0.15625,2,0.039062,0.3125,0.078125,0.625,MOM14_ASSAY_ID_8872
Doxorubicin_1,Methotrexate_2,125,7,10,0.019531,0.3125,NA,1,0.247398089974762,0.752601910025238,0.247398089974762,3.0420683930988,Methotrexate_2,0.3125,2,0.039062,0.3125,0.078125,0.625,MOM14_ASSAY_ID_8872
Doxorubicin_1,Methotrexate_2,125,6,10,0.019531,0.625,NA,1,0.263129138630433,0.736870861369567,0.263129138630433,2.80041528355591,Methotrexate_2,0.625,2,0.039062,0.3125,0.078125,0.625,MOM14_ASSAY_ID_8872
Doxorubicin_1,NCGC00510249-02_2,126,10,10,0.019531,0.078125,NA,1,0.9999,9.9999999999989e-05,0.9999,0.000100010001000089,Doxorubicin_1,0,1,0.039062,0.3125,0.15625,2.5,MOM14_ASSAY_ID_8872
Doxorubicin_1,NCGC00510249-02_2,126,10,9,0.039062,0.078125,NA,1,0.767421644700348,0.232578355299652,0.767421644700348,0.3030646280383,Doxorubicin_1,0.039062,1,0.039062,0.3125,0.15625,2.5,MOM14_ASSAY_ID_8872
Doxorubicin_1,NCGC00510249-02_2,126,10,8,0.078125,0.078125,NA,1,0.51654921010198,0.48345078989802,0.51654921010198,0.935923974799177,Doxorubicin_1,0.078125,1,0.039062,0.3125,0.15625,2.5,MOM14_ASSAY_ID_8872
Doxorubicin_1,NCGC00510249-02_2,126,10,7,0.15625,0.078125,NA,1,0.219370684291112,0.780629315708888,0.219370684291112,3.55849423650868,Doxorubicin_1,0.15625,1,0.039062,0.3125,0.15625,2.5,MOM14_ASSAY_ID_8872
Doxorubicin_1,NCGC00510249-02_2,126,10,6,0.3125,0.078125,NA,1,0.0402706558970906,0.959729344102909,0.0402706558970906,23.8319769748832,Doxorubicin_1,0.3125,1,0.039062,0.3125,0.15625,2.5,MOM14_ASSAY_ID_8872
Doxorubicin_1,NCGC00510249-02_2,126,10,10,0.019531,0.078125,NA,1,0.9999,9.9999999999989e-05,0.9999,0.000100010001000089,NCGC00510249-02_2,0,2,0.039062,0.3125,0.15625,2.5,MOM14_ASSAY_ID_8872
Doxorubicin_1,NCGC00510249-02_2,126,8,10,0.019531,0.15625,NA,1,0.99,0.01,0.99,0.0101010101010101,NCGC00510249-02_2,0.15625,2,0.039062,0.3125,0.15625,2.5,MOM14_ASSAY_ID_8872
Doxorubicin_1,NCGC00510249-02_2,126,7,10,0.019531,0.3125,NA,1,0.99,0.01,0.99,0.0101010101010101,NCGC00510249-02_2,0.3125,2,0.039062,0.3125,0.15625,2.5,MOM14_ASSAY_ID_8872
Doxorubicin_1,NCGC00510249-02_2,126,6,10,0.019531,0.625,NA,1,0.943747752812378,0.0562522471876216,0.943747752812378,0.0596051720600015,NCGC00510249-02_2,0.625,2,0.039062,0.3125,0.15625,2.5,MOM14_ASSAY_ID_8872
Doxorubicin_1,NCGC00510249-02_2,126,5,10,0.019531,1.25,NA,1,0.99,0.01,0.99,0.0101010101010101,NCGC00510249-02_2,1.25,2,0.039062,0.3125,0.15625,2.5,MOM14_ASSAY_ID_8872
Doxorubicin_1,NCGC00510249-02_2,126,4,10,0.019531,2.5,NA,1,0.99,0.01,0.99,0.0101010101010101,NCGC00510249-02_2,2.5,2,0.039062,0.3125,0.15625,2.5,MOM14_ASSAY_ID_8872
Doxorubicin_1,EPZ-005687_2,127,10,10,0.019531,0.625,NA,1,0.9999,9.9999999999989e-05,0.9999,0.000100010001000089,Doxorubicin_1,0,1,0.039062,0.3125,1.25,20,MOM14_ASSAY_ID_8872
Doxorubicin_1,EPZ-005687_2,127,10,9,0.039062,0.625,NA,1,0.686530944066657,0.313469055933343,0.686530944066657,0.456598582543874,Doxorubicin_1,0.039062,1,0.039062,0.3125,1.25,20,MOM14_ASSAY_ID_8872
Doxorubicin_1,EPZ-005687_2,127,10,8,0.078125,0.625,NA,1,0.546032394577279,0.453967605422721,0.546032394577279,0.831393173612287,Doxorubicin_1,0.078125,1,0.039062,0.3125,1.25,20,MOM14_ASSAY_ID_8872
Doxorubicin_1,EPZ-005687_2,127,10,7,0.15625,0.625,NA,1,0.231371774196525,0.768628225803475,0.231371774196525,3.32204837203093,Doxorubicin_1,0.15625,1,0.039062,0.3125,1.25,20,MOM14_ASSAY_ID_8872
Doxorubicin_1,EPZ-005687_2,127,10,6,0.3125,0.625,NA,1,0.0488540478456254,0.951145952154375,0.0488540478456254,19.4691329398111,Doxorubicin_1,0.3125,1,0.039062,0.3125,1.25,20,MOM14_ASSAY_ID_8872
